time,q_x,q_z,q_pitch,q_lh,q_lk,q_rh,q_rk,v_x,v_z,v_pitch,v_lh,v_lk,v_rh,v_rk,tau_lh,tau_lk,tau_rh,tau_rk
11.7210,0.975078,0.480349,0.055485,1.063908,-1.229117,0.627633,-1.471991,0.152907,0.007219,-0.031371,0.838561,-1.926367,0.471923,-0.004295,0.676141,-0.274791,0.514806,12.855857
11.7310,0.976579,0.480421,0.055166,1.072075,-1.248948,0.632267,-1.472004,0.147978,0.007163,-0.032335,0.795439,-2.027644,0.456821,0.000949,0.623936,-0.296786,0.525294,12.814285
11.7410,0.978033,0.480492,0.054836,1.079689,-1.269725,0.636763,-1.471974,0.143375,0.006913,-0.033676,0.730309,-2.116911,0.444071,0.004382,0.572620,-0.317264,0.535073,12.778622
11.7510,0.979443,0.480559,0.054490,1.086536,-1.291334,0.641145,-1.471919,0.139086,0.006506,-0.035489,0.644554,-2.195302,0.433617,0.006306,0.523154,-0.335874,0.542769,12.748004
11.7610,0.980812,0.480621,0.054122,1.092420,-1.313668,0.645433,-1.471851,0.135099,0.005978,-0.037808,0.539564,-2.262995,0.425333,0.007001,0.476100,-0.352393,0.547492,12.721658
11.7710,0.982143,0.480677,0.053729,1.097154,-1.336619,0.649651,-1.471782,0.131405,0.005358,-0.040620,0.416726,-2.319582,0.419048,0.006715,0.431704,-0.366691,0.548756,12.698922
11.7810,0.983438,0.480727,0.053305,1.100568,-1.360071,0.653815,-1.471720,0.127993,0.004670,-0.043878,0.277414,-2.364303,0.414559,0.005664,0.389977,-0.378712,0.546388,12.679254
11.7910,0.984700,0.480770,0.052847,1.102505,-1.383900,0.657943,-1.471672,0.124852,0.003936,-0.047511,0.122979,-2.396212,0.411651,0.004032,0.350765,-0.388450,0.540454,12.662226
11.8010,0.985932,0.480805,0.052350,1.102820,-1.407973,0.662050,-1.471642,0.121974,0.003173,-0.051438,-0.045246,-2.414289,0.410106,0.001973,0.313814,-0.395936,0.531183,12.647522
11.8110,0.987138,0.480832,0.051813,1.101384,-1.432147,0.666148,-1.471635,0.119349,0.002393,-0.055571,-0.225930,-2.417523,0.409717,-0.000385,0.278829,-0.401228,0.518899,12.634923
11.8210,0.988318,0.480852,0.051234,1.098078,-1.456266,0.670248,-1.471653,0.116969,0.001608,-0.059827,-0.417724,-2.404986,0.410291,-0.002937,0.245513,-0.404398,0.503975,12.624303
11.8310,0.989475,0.480864,0.050612,1.092800,-1.480170,0.674358,-1.471697,0.114824,0.000825,-0.064130,-0.619227,-2.375880,0.411657,-0.005596,0.213607,-0.405530,0.486776,12.615610
11.8410,0.990613,0.480868,0.049948,1.085460,-1.503689,0.678485,-1.471768,0.112908,0.000051,-0.068413,-0.828956,-2.329581,0.413668,-0.008294,0.182916,-0.404712,0.467631,12.608854
11.8510,0.991733,0.480864,0.049240,1.075986,-1.526648,0.682635,-1.471866,0.111213,-0.000709,-0.072622,-1.045306,-2.265673,0.416197,-0.010972,0.153325,-0.402038,0.446797,12.604090
11.8610,0.992836,0.480853,0.048491,1.064319,-1.548870,0.686813,-1.471990,0.109732,-0.001451,-0.076713,-1.266521,-2.183977,0.419142,-0.013581,0.124807,-0.397603,0.424445,12.601400
11.8710,0.993927,0.480834,0.047702,1.050423,-1.570177,0.691022,-1.472139,0.108459,-0.002171,-0.080651,-1.490672,-2.084570,0.422416,-0.016078,0.097430,-0.391501,0.400639,12.600866
11.8810,0.995005,0.480809,0.046875,1.034278,-1.590395,0.695266,-1.472313,0.107391,-0.002865,-0.084409,-1.715632,-1.967804,0.425948,-0.018423,0.071352,-0.383826,0.375331,12.602551
11.8910,0.996074,0.480777,0.046011,1.015891,-1.609352,0.699546,-1.472510,0.106525,-0.003532,-0.087963,-1.939081,-1.834312,0.429677,-0.020577,0.046808,-0.374673,0.348369,12.606466
11.9010,0.997136,0.480738,0.045113,0.995289,-1.626887,0.703863,-1.472726,0.105860,-0.004166,-0.091288,-2.158505,-1.685021,0.433544,-0.022500,0.024096,-0.364133,0.319496,12.612544
11.9110,0.998191,0.480693,0.044183,0.972527,-1.642847,0.708221,-1.472960,0.105398,-0.004763,-0.094359,-2.371233,-1.521144,0.437494,-0.024151,0.003559,-0.352294,0.288379,12.620617
11.9210,0.999244,0.480642,0.043224,0.947688,-1.657095,0.712617,-1.473210,0.105143,-0.005320,-0.097141,-2.574471,-1.344176,0.441467,-0.025484,-0.014443,-0.339242,0.254631,12.630394
11.9310,1.000295,0.480586,0.042239,0.920882,-1.669510,0.717054,-1.473470,0.105102,-0.005830,-0.099590,-2.765368,-1.155877,0.445397,-0.026455,-0.029558,-0.325063,0.217849,12.641445
11.9410,1.001347,0.480525,0.041231,0.892248,-1.679989,0.721529,-1.473738,0.105285,-0.006290,-0.101653,-2.941091,-0.958248,0.449210,-0.027012,-0.041471,-0.309841,0.177657,12.653206
11.9510,1.002402,0.480460,0.040205,0.861953,-1.688450,0.726041,-1.474009,0.105706,-0.006693,-0.103260,-3.098916,-0.753496,0.452820,-0.027105,-0.049934,-0.293663,0.133756,12.664986
11.9610,1.003462,0.480391,0.039167,0.830191,-1.694836,0.730588,-1.474278,0.106381,-0.007035,-0.104332,-3.236324,-0.543992,0.456135,-0.026685,-0.054788,-0.276622,0.085967,12.675999
11.9710,1.004531,0.480319,0.038120,0.797177,-1.699112,0.735165,-1.474540,0.107327,-0.007311,-0.104780,-3.351104,-0.332220,0.459053,-0.025703,-0.055985,-0.258823,0.034281,12.685411
11.9810,1.005611,0.480245,0.037073,0.763148,-1.701269,0.739770,-1.474789,0.108563,-0.007517,-0.104506,-3.441446,-0.120714,0.461472,-0.024115,-0.053605,-0.240386,-0.021115,12.692397
11.9910,1.006705,0.480169,0.036033,0.728357,-1.701325,0.744395,-1.475018,0.110109,-0.007650,-0.103410,-3.506022,0.087998,0.463288,-0.021885,-0.047858,-0.221456,-0.079815,12.696210
12.0010,1.007816,0.480092,0.035010,0.693065,-1.699321,0.749035,-1.475222,0.111984,-0.007708,-0.101398,-3.544050,0.291460,0.464408,-0.018984,-0.039081,-0.202202,-0.141198,12.696243
12.0110,1.008948,0.480015,0.034011,0.657541,-1.695322,0.753681,-1.475393,0.114206,-0.007693,-0.098382,-3.555328,0.487353,0.464751,-0.015391,-0.027725,-0.182822,-0.204454,12.692091
12.0210,1.010104,0.479938,0.033049,0.622049,-1.689415,0.758327,-1.475523,0.116789,-0.007605,-0.094293,-3.540240,0.673544,0.464260,-0.011098,-0.014332,-0.163543,-0.268620,12.683588
12.0310,1.011287,0.479863,0.032134,0.586849,-1.681709,0.762963,-1.475607,0.119746,-0.007449,-0.089083,-3.499729,0.848137,0.462903,-0.006106,0.000497,-0.144617,-0.332647,12.670828
12.0410,1.012503,0.479790,0.031277,0.552187,-1.672329,0.767580,-1.475638,0.123087,-0.007229,-0.082732,-3.435241,1.009499,0.460682,-0.000425,0.016135,-0.126314,-0.395467,12.654151
12.0510,1.013754,0.479719,0.030490,0.518294,-1.661414,0.772171,-1.475608,0.126817,-0.006952,-0.075247,-3.348644,1.156282,0.457633,0.005929,0.031970,-0.108914,-0.456063,12.634112
12.0610,1.015044,0.479651,0.029784,0.485378,-1.649117,0.776727,-1.475510,0.130940,-0.006626,-0.066670,-3.242125,1.287429,0.453832,0.012933,0.047443,-0.092694,-0.513547,12.611423
12.0710,1.016378,0.479587,0.029169,0.453625,-1.635597,0.781241,-1.475340,0.135457,-0.006259,-0.057069,-3.118081,1.402161,0.449385,0.020564,0.062076,-0.077914,-0.567208,12.586886
12.0810,1.017760,0.479527,0.028656,0.423198,-1.621024,0.785708,-1.475089,0.140367,-0.005859,-0.046541,-2.979001,1.499958,0.444430,0.028801,0.075507,-0.064807,-0.616559,12.561316
12.0910,1.019192,0.479470,0.028252,0.394233,-1.605567,0.790124,-1.474753,0.145669,-0.005434,-0.035204,-2.827356,1.580534,0.439131,0.037629,0.087502,-0.053569,-0.661359,12.535480
12.1010,1.020680,0.479418,0.027966,0.366842,-1.589399,0.794485,-1.474326,0.151362,-0.004994,-0.023192,-2.665503,1.643803,0.433665,0.047037,0.097965,-0.044346,-0.701609,12.510032
12.1110,1.022227,0.479371,0.027802,0.341115,-1.572694,0.798791,-1.473801,0.157446,-0.004545,-0.010647,-2.495597,1.689843,0.428218,0.057029,0.106940,-0.037238,-0.737546,12.485480
12.1210,1.023836,0.479328,0.027767,0.317123,-1.555622,0.803045,-1.473173,0.163921,-0.004093,0.002286,-2.319538,1.718867,0.422974,0.067618,0.114594,-0.032288,-0.769602,12.462161
12.1310,1.025513,0.479290,0.027862,0.294918,-1.538352,0.807247,-1.472435,0.170790,-0.003645,0.015468,-2.138925,1.731195,0.418107,0.078830,0.121202,-0.029496,-0.798370,12.440241
12.1410,1.027261,0.479256,0.028090,0.274538,-1.521048,0.811404,-1.471582,0.178055,-0.003203,0.028769,-1.955040,1.727231,0.413772,0.090706,0.127118,-0.028815,-0.824552,12.419725
12.1510,1.029083,0.479226,0.028451,0.256010,-1.503872,0.815521,-1.470607,0.185724,-0.002773,0.042075,-1.768852,1.707444,0.410103,0.103299,0.132749,-0.030165,-0.848911,12.400488
12.1610,1.030984,0.479200,0.028944,0.239353,-1.486978,0.819605,-1.469501,0.193804,-0.002356,0.055289,-1.581034,1.672363,0.407205,0.116678,0.138521,-0.033439,-0.872220,12.382303
12.1710,1.032969,0.479179,0.029569,0.224582,-1.470517,0.823665,-1.468256,0.202304,-0.001954,0.068332,-1.391997,1.622567,0.405155,0.130921,0.144850,-0.038514,-0.895220,12.364880
12.1810,1.035040,0.479162,0.030323,0.211706,-1.454631,0.827710,-1.466864,0.211235,-0.001569,0.081144,-1.201936,1.558688,0.404002,0.146121,0.152111,-0.045263,-0.918583,12.347905
12.1910,1.037204,0.479148,0.031204,0.200737,-1.439458,0.831748,-1.465315,0.220611,-0.001199,0.093682,-1.010876,1.481412,0.403768,0.162382,0.160618,-0.053559,-0.942878,12.331069
12.2010,1.039464,0.479138,0.032208,0.191684,-1.425129,0.835788,-1.463596,0.230446,-0.000847,0.105917,-0.818729,1.391481,0.404451,0.179817,0.170601,-0.063282,-0.968555,12.314096
12.2110,1.041825,0.479131,0.033333,0.184559,-1.411764,0.839841,-1.461696,0.240754,-0.000512,0.117833,-0.625347,1.289702,0.406028,0.198553,0.182195,-0.074327,-0.995932,12.296765
12.2210,1.044291,0.479128,0.034575,0.179376,-1.399479,0.843914,-1.459601,0.251552,-0.000194,0.129418,-0.430573,1.176951,0.408464,0.218725,0.195428,-0.086606,-1.025187,12.278921
12.2310,1.046868,0.479128,0.035931,0.176148,-1.388377,0.848016,-1.457295,0.262857,0.000106,0.140665,-0.234289,1.054174,0.411711,0.240480,0.210225,-0.100046,-1.056365,12.260477
12.2410,1.049562,0.479130,0.037398,0.174892,-1.378553,0.852154,-1.454763,0.274688,0.000389,0.151565,-0.036456,0.922391,0.415718,0.263979,0.226408,-0.114590,-1.089384,12.241413
12.2510,1.052362,0.479153,0.038861,0.174255,-1.349605,0.856389,-1.451956,0.282999,0.005156,0.126865,-0.234428,6.659829,0.439778,0.305551,3.862883,4.036374,-3.645174,7.740820
12.2610,1.055219,0.479187,0.039706,0.171876,-1.262003,0.861398,-1.448859,0.286701,-0.006289,0.062719,1.122155,-1.010676,0.564705,0.255381,4.925536,5.467373,-4.445917,6.364128
12.2710,1.058068,0.479155,0.040600,0.182297,-1.271161,0.866508,-1.446067,0.283188,-0.001049,0.107738,0.985777,-0.847168,0.470145,0.295947,4.070411,5.964838,-3.260491,6.134460
12.2810,1.060872,0.479166,0.041822,0.191649,-1.279039,0.870822,-1.442938,0.277763,0.002833,0.131319,0.899100,-0.745643,0.403334,0.325413,4.382345,6.764227,-3.299826,5.236569
12.2910,1.063612,0.479211,0.043195,0.200293,-1.286086,0.874584,-1.439562,0.270677,0.005648,0.140518,0.838999,-0.674305,0.356387,0.346385,4.665707,7.462763,-3.362380,4.449692
12.3010,1.066273,0.479279,0.044603,0.208427,-1.292511,0.877957,-1.436017,0.262205,0.007603,0.139840,0.794207,-0.618099,0.323452,0.360021,4.887267,8.057322,-3.407774,3.784282
12.3110,1.068843,0.479362,0.045967,0.216165,-1.298424,0.881056,-1.432372,0.252587,0.008879,0.132823,0.757900,-0.570327,0.299906,0.367400,5.008583,8.541538,-3.391288,3.255351
12.3210,1.071312,0.479456,0.047238,0.223568,-1.303891,0.883955,-1.428683,0.242050,0.009616,0.121880,0.726471,-0.528129,0.282549,0.369365,5.094260,8.944150,-3.372258,2.817629
12.3310,1.073671,0.479554,0.048385,0.230673,-1.308960,0.886705,-1.425000,0.230808,0.009927,0.108693,0.697654,-0.489982,0.269260,0.366692,5.150352,9.273661,-3.352240,2.460737
12.3410,1.075915,0.479653,0.049394,0.237496,-1.313665,0.889337,-1.421367,0.219052,0.009904,0.094471,0.670004,-0.454995,0.258525,0.360085,5.182310,9.537955,-3.332742,2.175122
12.3510,1.078039,0.479751,0.050260,0.244046,-1.318035,0.891870,-1.417818,0.206950,0.009627,0.080091,0.642554,-0.422555,0.249270,0.350199,5.181910,9.739700,-3.302060,1.959900
12.3610,1.080041,0.479845,0.050984,0.250318,-1.322092,0.894315,-1.414383,0.194652,0.009162,0.066203,0.614659,-0.392213,0.240667,0.337632,5.150114,9.884238,-3.258038,1.809200
12.3710,1.081919,0.479933,0.051574,0.256308,-1.325855,0.896676,-1.411086,0.182287,0.008563,0.053208,0.586061,-0.363701,0.232204,0.322908,5.097991,9.980212,-3.209026,1.711435
12.3810,1.083674,0.480015,0.052039,0.262008,-1.329343,0.898950,-1.407946,0.169971,0.007876,0.041349,0.556673,-0.336810,0.223569,0.306505,5.028289,10.033039,-3.155366,1.660389
12.3910,1.085307,0.480090,0.052393,0.267411,-1.332571,0.901137,-1.404977,0.157810,0.007129,0.030668,0.526852,-0.311563,0.214662,0.288790,4.994432,10.066131,-3.148416,1.619316
12.4010,1.086819,0.480157,0.052647,0.272514,-1.335555,0.903234,-1.402191,0.145891,0.006348,0.021165,0.496700,-0.287797,0.205547,0.270174,4.956307,10.069370,-3.146235,1.608505
12.4110,1.088214,0.480216,0.052812,0.277314,-1.338309,0.905238,-1.399595,0.134285,0.005558,0.012871,0.466312,-0.265381,0.196152,0.251012,4.910221,10.045029,-3.143435,1.626609
12.4210,1.089495,0.480267,0.052900,0.281809,-1.340845,0.907146,-1.397191,0.123052,0.004779,0.005761,0.435863,-0.244229,0.186462,0.231605,4.862595,9.998731,-3.144936,1.666433
12.4310,1.090666,0.480311,0.052924,0.286001,-1.343177,0.908957,-1.394982,0.112240,0.004024,-0.000222,0.405541,-0.224267,0.176511,0.212216,4.814277,9.933857,-3.150273,1.724462
12.4410,1.091731,0.480347,0.052894,0.289891,-1.345315,0.910666,-1.392965,0.101887,0.003304,-0.005157,0.375530,-0.205429,0.166357,0.193072,4.764404,9.852911,-3.157427,1.798509
12.4510,1.092644,0.480387,0.052330,0.293835,-1.347062,0.912834,-1.391149,0.083204,0.004481,-0.094880,0.422439,-0.171251,0.244501,0.183725,2.711960,11.373602,0.069652,1.547335
12.4610,1.093386,0.480436,0.050991,0.298308,-1.348702,0.915564,-1.389330,0.067056,0.005167,-0.162880,0.464276,-0.157431,0.294003,0.179217,2.638802,10.651981,-0.215361,2.047889
12.4710,1.093978,0.480489,0.049074,0.303088,-1.350190,0.918708,-1.387591,0.053139,0.005435,-0.212706,0.486825,-0.141591,0.328940,0.168989,2.576333,10.017367,-0.472203,2.489452
12.4810,1.094442,0.480544,0.046744,0.308010,-1.351520,0.922128,-1.385971,0.041190,0.005374,-0.247528,0.494707,-0.126242,0.350969,0.155962,2.523379,9.460563,-0.703156,2.878523
12.4910,1.094797,0.480596,0.044136,0.312947,-1.352704,0.925708,-1.384490,0.030972,0.005061,-0.270066,0.491284,-0.112179,0.362208,0.141510,2.478740,8.973189,-0.910265,3.221046
12.5010,1.095057,0.480644,0.041359,0.317799,-1.353756,0.929350,-1.383158,0.022274,0.004562,-0.282649,0.479202,-0.099589,0.364718,0.126385,2.441311,8.547626,-1.095448,3.522359
12.5110,1.095238,0.480686,0.038501,0.322494,-1.354689,0.932978,-1.381978,0.014909,0.003933,-0.287262,0.460615,-0.088437,0.360337,0.111070,2.410100,8.176957,-1.260527,3.787220
12.5210,1.095353,0.480721,0.035633,0.326975,-1.355518,0.936532,-1.380951,0.008708,0.003223,-0.285594,0.437296,-0.078613,0.350645,0.095914,2.384233,7.854926,-1.407234,4.019856
12.5310,1.095410,0.480750,0.032810,0.331204,-1.356256,0.939966,-1.380073,0.003524,0.002471,-0.279069,0.410705,-0.069979,0.336971,0.081184,2.362946,7.575886,-1.537207,4.224010
12.5410,1.095421,0.480770,0.030072,0.335155,-1.356913,0.943247,-1.379340,-0.000775,0.001709,-0.268884,0.382037,-0.062395,0.320423,0.067089,2.345572,7.334759,-1.651990,4.402998
12.5510,1.095393,0.480783,0.027452,0.338812,-1.357500,0.946350,-1.378743,-0.004307,0.000963,-0.256035,0.352260,-0.055724,0.301913,0.053787,2.331532,7.126988,-1.753028,4.559750
12.5610,1.095334,0.480789,0.024971,0.342169,-1.358024,0.949262,-1.378274,-0.007174,0.000253,-0.241347,0.322150,-0.049838,0.282183,0.041400,2.320322,6.948497,-1.841665,4.696858
12.5710,1.095249,0.480788,0.022644,0.345226,-1.358493,0.951972,-1.377923,-0.009468,-0.000406,-0.225495,0.292321,-0.044620,0.261836,0.030010,2.311507,6.795646,-1.919152,4.816614
12.5810,1.095144,0.480780,0.020480,0.347988,-1.358913,0.954477,-1.377681,-0.011269,-0.001005,-0.209028,0.263248,-0.039968,0.241349,0.019671,2.304711,6.665194,-1.986642,4.921040
12.5910,1.095024,0.480767,0.018481,0.350466,-1.359290,0.956779,-1.377536,-0.012648,-0.001535,-0.192384,0.235290,-0.035789,0.221100,0.010405,2.299606,6.554264,-2.045195,5.011929
12.6010,1.094891,0.480749,0.016648,0.352671,-1.359627,0.958881,-1.377478,-0.013667,-0.001994,-0.175906,0.208709,-0.032008,0.201378,0.002214,2.295913,6.460304,-2.095783,5.090863
12.6110,1.094751,0.480727,0.014978,0.354619,-1.359927,0.960790,-1.377496,-0.014381,-0.002381,-0.159860,0.183687,-0.028558,0.182402,-0.004923,2.293387,6.381059,-2.139293,5.159245
12.6210,1.094604,0.480701,0.013465,0.356327,-1.360195,0.962514,-1.377579,-0.014836,-0.002696,-0.144446,0.160341,-0.025387,0.164332,-0.011040,2.291821,6.314541,-2.176532,5.218316
12.6310,1.094454,0.480673,0.012101,0.357810,-1.360433,0.964062,-1.377719,-0.015076,-0.002943,-0.129807,0.138731,-0.022450,0.147276,-0.016188,2.291035,6.258999,-2.208232,5.269176
12.6410,1.094303,0.480643,0.010880,0.359086,-1.360642,0.965446,-1.377905,-0.015135,-0.003124,-0.116041,0.118875,-0.019714,0.131304,-0.020424,2.290875,6.212898,-2.235055,5.312801
12.6510,1.094152,0.480611,0.009791,0.360174,-1.360825,0.966677,-1.378128,-0.015046,-0.003245,-0.103209,0.100759,-0.017152,0.116453,-0.023816,2.291211,6.174891,-2.257595,5.350056
12.6610,1.094003,0.480578,0.008825,0.361090,-1.360983,0.967765,-1.378382,-0.014836,-0.003310,-0.091338,0.084338,-0.014745,0.102733,-0.026434,2.291931,6.143805,-2.276390,5.381710
12.6710,1.093856,0.480545,0.007972,0.361851,-1.361118,0.968722,-1.378657,-0.014528,-0.003327,-0.080436,0.069550,-0.012478,0.090133,-0.028352,2.292942,6.118613,-2.291918,5.408445
12.6810,1.093713,0.480511,0.007223,0.362472,-1.361231,0.969559,-1.378948,-0.014142,-0.003300,-0.070488,0.056316,-0.010340,0.078627,-0.029642,2.294165,6.098427,-2.304608,5.430868
12.6910,1.093574,0.480479,0.006569,0.362969,-1.361323,0.970287,-1.379249,-0.013696,-0.003235,-0.061466,0.044548,-0.008326,0.068176,-0.030379,2.295534,6.082473,-2.314843,5.449517
12.7010,1.093439,0.480447,0.005999,0.363357,-1.361396,0.970916,-1.379555,-0.013205,-0.003138,-0.053330,0.034150,-0.006431,0.058732,-0.030633,2.296996,6.070086,-2.322961,5.464871
12.7110,1.093310,0.480416,0.005507,0.363647,-1.361450,0.971456,-1.379860,-0.012681,-0.003016,-0.046034,0.025023,-0.004651,0.050241,-0.030472,2.298506,6.060689,-2.329263,5.477355
12.7210,1.093186,0.480387,0.005083,0.363852,-1.361488,0.971916,-1.380163,-0.012135,-0.002872,-0.039525,0.017066,-0.002986,0.042645,-0.029960,2.300030,6.053788,-2.334016,5.487347
12.7310,1.093068,0.480359,0.004720,0.363984,-1.361509,0.972305,-1.380458,-0.011576,-0.002712,-0.033748,0.010180,-0.001435,0.035882,-0.029156,2.301539,6.048959,-2.337452,5.495182
12.7410,1.092955,0.480333,0.004411,0.364053,-1.361515,0.972630,-1.380744,-0.011011,-0.002540,-0.028646,0.004268,0.000003,0.029891,-0.028115,2.303012,6.045839,-2.339779,5.501157
12.7510,1.092848,0.480308,0.004150,0.364067,-1.361508,0.972899,-1.381019,-0.010447,-0.002360,-0.024162,-0.000765,0.001328,0.024612,-0.026887,2.304433,6.044119,-2.341175,5.505534
12.7610,1.092747,0.480286,0.003930,0.364036,-1.361488,0.973119,-1.381280,-0.009889,-0.002176,-0.020241,-0.005007,0.002542,0.019983,-0.025516,2.305790,6.043538,-2.341797,5.508547
12.7710,1.092651,0.480265,0.003747,0.363966,-1.361456,0.973296,-1.381527,-0.009340,-0.001990,-0.016830,-0.008544,0.003646,0.015948,-0.024043,2.307077,6.043874,-2.341784,5.510401
12.7810,1.092561,0.480246,0.003595,0.363864,-1.361414,0.973436,-1.381759,-0.008805,-0.001807,-0.013876,-0.011453,0.004642,0.012451,-0.022502,2.308287,6.044940,-2.341252,5.511277
12.7910,1.092476,0.480229,0.003471,0.363736,-1.361363,0.973544,-1.381975,-0.008285,-0.001627,-0.011332,-0.013810,0.005532,0.009438,-0.020924,2.309420,6.046579,-2.340305,5.511333
12.8010,1.092395,0.480214,0.003370,0.363587,-1.361303,0.973624,-1.382176,-0.007782,-0.001452,-0.009152,-0.015681,0.006320,0.006861,-0.019335,2.310475,6.048660,-2.339030,5.510710
12.8110,1.092320,0.480200,0.003289,0.363422,-1.361236,0.973680,-1.382361,-0.007299,-0.001285,-0.007295,-0.017129,0.007008,0.004673,-0.017757,2.311455,6.051075,-2.337503,5.509530
12.8210,1.092250,0.480188,0.003225,0.363244,-1.361163,0.973716,-1.382530,-0.006836,-0.001126,-0.005721,-0.018209,0.007602,0.002832,-0.016209,2.312361,6.053734,-2.335788,5.507899
12.8310,1.092184,0.480178,0.003175,0.363058,-1.361084,0.973736,-1.382683,-0.006394,-0.000976,-0.004396,-0.018975,0.008105,0.001297,-0.014705,2.313198,6.056561,-2.333940,5.505909
12.8410,1.092122,0.480169,0.003137,0.362865,-1.361000,0.973742,-1.382822,-0.005973,-0.000836,-0.003288,-0.019471,0.008522,0.000033,-0.013257,2.313971,6.059497,-2.332004,5.503640
12.8510,1.092065,0.480161,0.003110,0.362669,-1.360913,0.973736,-1.382947,-0.005573,-0.000707,-0.002367,-0.019739,0.008859,-0.000994,-0.011875,2.314683,6.062491,-2.330018,5.501161
12.8610,1.092011,0.480155,0.003090,0.362471,-1.360823,0.973722,-1.383059,-0.005194,-0.000588,-0.001608,-0.019815,0.009122,-0.001814,-0.010565,2.315341,6.065506,-2.328015,5.498532
12.8710,1.091961,0.480150,0.003078,0.362273,-1.360731,0.973700,-1.383158,-0.004836,-0.000479,-0.000988,-0.019733,0.009315,-0.002454,-0.009331,2.315948,6.068508,-2.326020,5.495802
12.8810,1.091915,0.480145,0.003071,0.362077,-1.360637,0.973673,-1.383244,-0.004498,-0.000381,-0.000487,-0.019521,0.009445,-0.002939,-0.008177,2.316511,6.071472,-2.324054,5.493013
12.8910,1.091872,0.480142,0.003068,0.361883,-1.360542,0.973641,-1.383320,-0.004180,-0.000292,-0.000087,-0.019204,0.009516,-0.003291,-0.007104,2.317033,6.074381,-2.322135,5.490202
